AAPL
2013-03-11,13.506428718566895
2013-03-12,13.215249061584473
2013-03-13,13.212777137756348
2013-03-14,13.340787887573242
2013-03-15,13.68502426147461
2013-03-18,14.057029724121094
2013-03-19,14.01909065246582
2013-03-20,13.944747924804688
2013-03-21,13.964797973632812
2013-03-22,14.247963905334473
2013-03-25,14.29947566986084
2013-03-26,14.224210739135742
2013-03-27,13.944747924804688
2013-03-28,13.654181480407715
2013-04-01,13.230051040649414
2013-04-02,13.257198333740234
2013-04-03,13.325057029724121
2013-04-04,13.193346977233887
2013-04-05,13.053924560546875
2013-04-08,13.146769523620605
2013-04-09,13.170520782470703
2013-04-10,13.43918514251709
2013-04-11,13.39724063873291
2013-04-12,13.257502555847168
2013-04-15,12.950590133666992
2013-04-16,13.147693634033203
2013-04-17,12.424668312072754
2013-04-18,12.09307861328125
2013-04-19,12.046192169189453
2013-04-22,12.29727840423584
2013-04-23,12.527386665344238
2013-04-24,12.506721496582031
2013-04-25,12.596789360046387
2013-04-26,12.86884880065918
2013-04-29,13.267376899719238
2013-04-30,13.657882690429688
2013-05-01,13.550233840942383
2013-05-02,13.742403030395508
2013-05-03,13.879975318908691
2013-05-06,14.210953712463379
2013-05-07,14.147714614868164
2013-05-08,14.307493209838867
2013-05-09,14.182672500610352
2013-05-10,14.06468677520752
2013-05-13,14.119644165039062
2013-05-14,13.781821250915527
2013-05-15,13.315760612487793
2013-05-16,13.493677139282227
2013-05-17,13.452692031860352
2013-05-20,13.752943992614746
2013-05-21,13.651410102844238
2013-05-22,13.70388412475586
2013-05-23,13.728413581848145
2013-05-24,13.821873664855957
2013-05-28,13.706680297851562
2013-05-29,13.815665245056152
2013-05-30,14.021527290344238
2013-05-31,13.964085578918457
2013-06-03,13.994823455810547
2013-06-04,13.95103931427002
2013-06-05,13.820630073547363
2013-06-06,13.614150047302246
2013-06-07,13.718167304992676
2013-06-10,13.627501487731934
2013-06-11,13.587446212768555
2013-06-12,13.41946792602539
2013-06-13,13.53652572631836
2013-06-14,13.353020668029785
2013-06-17,13.413564682006836
2013-06-18,13.406426429748535
2013-06-19,13.134121894836426
2013-06-20,12.942852020263672
2013-06-21,12.839143753051758
2013-06-24,12.4988374710083
2013-06-25,12.50163459777832
2013-06-26,12.360047340393066
2013-06-27,12.226838111877441
2013-06-28,12.312228202819824
2013-07-01,12.70625114440918
2013-07-02,12.9940824508667
2013-07-03,13.065810203552246
2013-07-05,12.960860252380371
2013-07-08,12.887272834777832
2013-07-09,13.11393928527832
2013-07-10,13.063632011413574
2013-07-11,13.267324447631836
2013-07-12,13.243102073669434
2013-07-15,13.271978378295898
2013-07-16,13.357677459716797
2013-07-17,13.361091613769531
2013-07-18,13.406115531921387
2013-07-19,13.19466495513916
2013-07-22,13.236891746520996
2013-07-23,13.00960922241211
2013-07-24,13.677803039550781
2013-07-25,13.61539363861084
2013-07-26,13.692708969116211
2013-07-29,13.903843879699707
2013-07-30,14.075554847717285
2013-07-31,14.051021575927734
2013-08-01,14.179876327514648
2013-08-02,14.361831665039062
2013-08-05,14.576390266418457
2013-08-06,14.445976257324219
2013-08-07,14.437588691711426
2013-08-08,14.408842086791992
2013-08-09,14.203805923461914
2013-08-12,14.607305526733398
2013-08-13,15.301487922668457
2013-08-14,15.580589294433594
2013-08-15,15.56214714050293
2013-08-16,15.700289726257324
2013-08-19,15.869390487670898
2013-08-20,15.660921096801758
2013-08-21,15.701234817504883
2013-08-22,15.719983100891113
2013-08-23,15.659350395202637
2013-08-26,15.720300674438477
2013-08-27,15.27085018157959
2013-08-28,15.343048095703125
2013-08-29,15.36805248260498
2013-08-30,15.228033065795898
2013-09-03,15.270541191101074
2013-09-04,15.586529731750488
2013-09-05,15.479635238647461
2013-09-06,15.5718412399292
2013-09-09,15.82031536102295
2013-09-10,15.459943771362305
2013-09-11,14.618253707885742
2013-09-12,14.773896217346191
2013-09-13,14.53042221069336
2013-09-16,14.068474769592285
2013-09-17,14.230998992919922
2013-09-18,14.523543357849121
2013-09-19,14.761712074279785
2013-09-20,14.60887336730957
2013-09-23,15.334925651550293
2013-09-24,15.286786079406738
2013-09-25,15.050190925598145
2013-09-26,15.196779251098633
2013-09-27,15.088324546813965
2013-09-30,14.90079402923584
2013-10-01,15.251163482666016
2013-10-02,15.30117130279541
2013-10-03,15.108948707580566
2013-10-04,15.097074508666992
2013-10-07,15.244599342346191
2013-10-08,15.031749725341797
2013-10-09,15.208341598510742
2013-10-10,15.303672790527344
2013-10-11,15.40274715423584
2013-10-14,15.503698348999023
2013-10-15,15.586213111877441
2013-10-16,15.662158966064453
2013-10-17,15.768118858337402
2013-10-18,15.905326843261719
2013-10-21,16.29507827758789
2013-10-22,16.248502731323242
2013-10-23,16.4075927734375
2013-10-24,16.624813079833984
2013-10-25,16.438846588134766
2013-10-28,16.56136703491211
2013-10-29,16.148794174194336
2013-10-30,16.405715942382812
2013-10-31,16.336959838867188
2013-11-01,16.25350570678711
2013-11-04,16.463542938232422
2013-11-05,16.422910690307617
2013-11-06,16.376380920410156
2013-11-07,16.111366271972656
2013-11-08,16.36505699157715
2013-11-11,16.31759262084961
2013-11-12,16.347780227661133
2013-11-13,16.36726951599121
2013-11-14,16.603988647460938
2013-11-15,16.504335403442383
2013-11-18,16.30438804626465
2013-11-19,16.333309173583984
2013-11-20,16.190269470214844
2013-11-21,16.383296966552734
2013-11-22,16.34117317199707
2013-11-25,16.46503257751465
2013-11-26,16.76871681213379
2013-11-27,17.163576126098633
2013-11-29,17.481409072875977
2013-12-02,17.32925033569336
